image_id,model,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE All,SPICE Obj,SPICE Rel,caption,time
158005,MobileVLM-1.7B-Q2_K,0.6133629429839885,0.3203183500930099,2.113444318492887e-06,5.573585640056553e-09,0.18747479828108435,0.5,0.30761796479062503,0.0784313725490196,0.19047619047619047,0.0,A man is sitting at a table with a bowl of food.,4.902395285993407
175102,MobileVLM-1.7B-Q2_K,9.118819637307602e-19,2.883623964058067e-14,9.118819643386826e-13,5.127889122861252e-12,0.0,0.0,0.0,0.0,0.0,0.0,USER,5.2871523430003435
184590,MobileVLM-1.7B-Q2_K,0.30769230766863914,0.16012815379225645,1.3259105795695037e-06,3.9073802491094676e-09,0.1792444416426083,0.39804241435562804,0.5438263470194453,0.14285714285714288,0.4,0.0,Suggest a short caption for this image: The box of vegetables is open.,5.158070566998504
331627,MobileVLM-1.7B-Q2_K,0.12383969994662036,0.09087349574651438,8.41815759091597e-07,2.61850917646721e-09,0.11885027576151733,0.18100890207715134,0.15346866426186384,0.19354838709677416,0.5454545454545454,0.0,"A man and woman are wearing ties, and they are both wearing black suits.",6.014890820995788
370209,MobileVLM-1.7B-Q2_K,0.6153846152899412,0.39223227021476764,0.24093394182044076,3.438931217091403e-05,0.2299336189056983,0.44525547445255476,0.4854914303068594,0.15000000000000002,0.26666666666666666,0.10526315789473685,A man wearing glasses and a beard is holding a cup of coffee.,5.764764141997148
393089,MobileVLM-1.7B-Q2_K,0.49999999997222233,0.3429971702654019,0.24499865250037733,0.1769497514845518,0.2836547088323702,0.4728682170542636,0.45948288425237727,0.23529411764705885,0.42857142857142855,0.13333333333333333,A boy with a white shirt and a black tank top is looking at a plate of food.,5.378243974002544
421169,MobileVLM-1.7B-Q2_K,0.10735389898008273,3.666833724565372e-09,1.2642785332855273e-11,7.849573143826273e-13,0.01990049751243781,0.12224448897795591,0.0,0.0,0.0,0.0,Suggest a short caption for this image.,5.2690495229981025
422918,MobileVLM-1.7B-Q2_K,3.3546262723158953e-19,1.0608259724462612e-14,3.3546262745523167e-13,1.886444984907315e-12,0.0,0.0,0.0,0.0,0.0,0.0,USER,5.4007844510051655
434858,MobileVLM-1.7B-Q2_K,0.8888888887901236,0.3333333332939817,2.5131581367797134e-06,7.171781506245975e-09,0.2148849580467115,0.41709401709401706,1.2587820328962467,0.16666666666666666,0.5,0.0,A cat is sitting in the vase of flowers.,5.187132786006259
460053,MobileVLM-1.7B-Q2_K,0.29999999994000015,0.1825741857975264,1.6091489740015195e-06,4.939382736029984e-09,0.11309753243315528,0.31881533101045295,0.049321364265463775,0.0,0.0,0.0,A man wearing blue jeans and a green plastic bag.,5.759638989999075
461774,MobileVLM-1.7B-Q2_K,0.7142857140816329,0.48795003632904355,0.36246012422095697,5.8739490927447296e-05,0.16667365367969825,0.45607476635514016,0.6345884651918212,0.16,0.5,0.0,A zebra is standing in a field.,5.445582976004516
461953,MobileVLM-1.7B-Q2_K,3.3546262723158953e-19,1.0608259724462612e-14,3.3546262745523167e-13,1.886444984907315e-12,0.0,0.0,0.0,0.0,0.0,0.0,USER,4.962207709999348
500473,MobileVLM-1.7B-Q2_K,0.6249999998437503,0.42257712725484126,0.3098990470369235,4.939382735714412e-05,0.17912612325837207,0.5,0.6729997766801341,0.058823529411764705,0.13333333333333336,0.0,A woman is standing in a produce market.,5.961178773002757
517687,MobileVLM-1.7B-Q2_K,0.12499999996875016,4.225771272548414e-09,1.4384239562738269e-11,8.783602617222665e-13,0.06371410994345648,0.125,0.0,0.07407407407407407,0.18181818181818182,0.0,A phone with a keyboard and a mouse.,5.162193627998931
24755,MobileVLM_V2-1.7B-F16,0.636363636247934,0.43693144867122347,0.2768182380057799,4.035278636666363e-05,0.22661788803207997,0.5091819699499166,1.0787944405637093,0.20689655172413796,0.37499999999999994,0.0,A group of people riding skis down a snow covered slope.,6.193584840002586
92526,MobileVLM_V2-1.7B-F16,0.9999999997500004,0.8451542545096824,0.6197980940738467,0.4671379775957057,0.4581915942552156,0.8714285714285713,1.771175418086913,0.1935483870967742,0.4615384615384615,0.0,A giraffe is eating leaves from a tree.,5.574130157998297
106335,MobileVLM_V2-1.7B-F16,0.5999999998800002,0.4472135954080309,0.36840314978592376,0.2907153684202275,0.2206122109604785,0.42508710801393734,1.265766274540816,0.17142857142857143,0.28571428571428575,0.0,A city street with cars and trucks driving down it.,5.99101210799563
119232,MobileVLM_V2-1.7B-F16,0.6666666665925927,0.49999999994097233,0.3293168779625747,4.939382736441597e-05,0.19323408066165243,0.41709401709401706,1.2312479708099318,0.19047619047619047,0.2,0.0,A fighter jet flying over a body of water.,5.9337626959968475
150365,MobileVLM_V2-1.7B-F16,0.7272727271404961,0.6030226890431458,0.5447052936578067,0.49616829993596173,0.3458285233173513,0.5763779527559055,1.377535174379493,0.3225806451612903,0.5,0.2,A giraffe standing in a field with trees in the background.,6.112593886995455
156740,MobileVLM_V2-1.7B-F16,0.6363636363057852,0.5045249790613539,0.3046778943817922,4.336189089885767e-05,0.30970972623956206,0.5763779527559055,0.6898770994629024,0.18181818181818182,0.25,0.0,A display case filled with lots of different types of bread.,5.810811004994321
158005,MobileVLM_V2-1.7B-F16,0.9999999997500004,0.8451542545096824,0.7094917057937421,0.6147881527768917,0.38435977337996763,0.8714285714285713,1.6563427941768725,0.2352941176470588,0.38095238095238093,0.2,A table with plates of food and silverware.,5.764442003994191
175102,MobileVLM_V2-1.7B-F16,0.9999999997777782,0.9999999997708338,0.8939035348843251,0.8307018472356643,0.3725416743313194,0.7721518987341772,1.5701329212784128,0.29411764705882354,0.375,0.19999999999999998,A man eating a hot dog in a restaurant.,5.864865892006492
184590,MobileVLM_V2-1.7B-F16,0.4953587997157158,0.3783365326387855,2.916854919591025e-06,8.563683463576291e-09,0.30717337063339945,0.5269978401727862,1.382206407780687,0.16000000000000003,0.4444444444444444,0.0,A box filled with lots of vegetables.,5.952326605001872
331627,MobileVLM_V2-1.7B-F16,0.22222222217283966,5.270462765739487e-09,1.5831904189457608e-11,9.018037815333522e-13,0.12160560859720555,0.10427350427350426,0.08141089039673666,0.27586206896551724,0.6,0.15384615384615385,Two men in suits adjusting each other's ties.,6.282807342002343
370209,MobileVLM_V2-1.7B-F16,0.833333333263889,0.5504818825152218,0.3928004879004174,5.094110795848885e-05,0.3197802194990501,0.6135057471264368,1.0935141894379954,0.2926829268292683,0.5333333333333333,0.10526315789473685,A man standing in front of a stove with pots and pans.,6.546720066005946
393089,MobileVLM_V2-1.7B-F16,0.818181818033058,0.6396021489476329,0.44964431293646534,0.32649710279826866,0.4585351389030586,0.7128547579298832,1.4135574741583223,0.28571428571428575,0.5,0.15384615384615385,A boy is smiling and looking at a plate of food.,5.83509102500102
421169,MobileVLM_V2-1.7B-F16,0.7272727271404961,0.38138503562716075,2.528298008651847e-06,6.704226836838146e-09,0.21704043987897023,0.5091819699499166,0.6501711428392223,0.14285714285714288,0.3333333333333333,0.0,A large passenger jet sitting on top of an airport runway.,6.883776309994573
422918,MobileVLM_V2-1.7B-F16,0.8888888886913584,0.8164965807406125,0.7249202484964744,0.596949179054208,0.41483331039986276,0.8341880341880341,2.8072672482269367,0.2857142857142857,0.6,0.0,A woman sitting on a couch with a laptop.,5.9875203629999305
434858,MobileVLM_V2-1.7B-F16,0.9999999998000004,0.8819171035069142,0.6631762011754477,0.451801001705643,0.32567802726984474,0.6145063801208865,2.2850566245471033,0.4166666666666667,0.7499999999999999,0.4444444444444445,A vase with flowers in it sitting on a table.,5.77676877900376
460053,MobileVLM_V2-1.7B-F16,0.6666666665185187,0.4999999998854169,0.329316877925984,4.939382735892778e-05,0.26495368706058153,0.5555555555555556,0.9078910678175249,0.2222222222222222,0.5714285714285715,0.0,A person laying on a toilet in a bathroom.,5.961263646997395
461774,MobileVLM_V2-1.7B-F16,0.7499999998125003,0.46291004976641537,0.3293168779153118,5.169731538105413e-05,0.23883483101116276,0.5,1.0000461066551698,0.14814814814814814,0.4444444444444444,0.0,A group of zebras standing in a field.,5.755209360002482
461953,MobileVLM_V2-1.7B-F16,0.6441233938804958,0.4016815091130278,2.894475287212757e-06,8.21563908155714e-09,0.2623032678816666,0.48897795591182364,0.8640410594045924,0.4166666666666667,0.5,0.33333333333333337,Two hot dogs on a paper plate.,5.3355443960026605
500473,MobileVLM_V2-1.7B-F16,0.6666666666111113,0.6513389472221843,0.5963868148528935,0.5541156235438581,0.4337470140899408,0.6135057471264368,1.3223017296628659,0.25,0.3529411764705882,0.15384615384615383,A store with a large display of vegetables and other food items.,6.935120157999336
517687,MobileVLM_V2-1.7B-F16,0.5454545454049587,0.4670993664523271,0.3646436716918694,0.2790159393287965,0.19126168492695902,0.4314002828854314,1.4512986577241602,0.21428571428571427,0.18181818181818182,0.0,Two cell phones are shown with the keyboard on the bottom.,6.082224729994778
24755,MobileVLM_V2-1.7B-Q5_K,0.636363636247934,0.43693144867122347,0.2768182380057799,4.035278636666363e-05,0.22661788803207997,0.5091819699499166,1.0787944405637093,0.20689655172413796,0.37499999999999994,0.0,A group of people riding skis down a snow covered slope.,5.235758429997077
92526,MobileVLM_V2-1.7B-Q5_K,0.8999999998200003,0.7071067810411981,0.39685026290790326,5.4663255684442885e-05,0.35643650762310786,0.7286689419795221,1.3993712883001552,0.12903225806451613,0.30769230769230765,0.0,A giraffe is eating from a tree in a zoo.,5.0956409579957835
106335,MobileVLM_V2-1.7B-Q5_K,0.5999999998800002,0.4472135954080309,0.36840314978592376,0.2907153684202275,0.2206122109604785,0.42508710801393734,1.265766274540816,0.17142857142857143,0.28571428571428575,0.0,A city street with cars and trucks driving down it.,5.612792531996092
119232,MobileVLM_V2-1.7B-Q5_K,0.6666666665925927,0.49999999994097233,0.3293168779625747,4.939382736441597e-05,0.19323408066165243,0.41709401709401706,1.2312479708099318,0.19047619047619047,0.2,0.0,A fighter jet flying over a body of water.,5.1862426470033824
150365,MobileVLM_V2-1.7B-Q5_K,0.7272727271404961,0.6030226890431458,0.5447052936578067,0.49616829993596173,0.3458285233173513,0.5763779527559055,1.377535174379493,0.3225806451612903,0.5,0.2,A giraffe standing in a field with trees in the background.,5.129450831002032
156740,MobileVLM_V2-1.7B-Q5_K,0.6363636363057852,0.5045249790613539,0.3046778943817922,4.336189089885767e-05,0.30970972623956206,0.5763779527559055,0.6898770994629024,0.18181818181818182,0.25,0.0,A display case filled with lots of different types of bread.,5.849878346998594
158005,MobileVLM_V2-1.7B-Q5_K,0.9999999997500004,0.8451542545096824,0.7094917057937421,0.6147881527768917,0.38435977337996763,0.8714285714285713,1.6563427941768725,0.2352941176470588,0.38095238095238093,0.2,A table with plates of food and silverware.,5.954914288005966
175102,MobileVLM_V2-1.7B-Q5_K,0.8888888886913584,0.8164965807406125,0.7249202484964744,0.660632863439242,0.3283523176766208,0.5893719806763285,1.2924423392769584,0.125,0.25,0.0,A man sitting at a table eating a doughnut.,5.141837230999954
184590,MobileVLM_V2-1.7B-Q5_K,0.7777777776913581,0.6236095643887031,0.381571414136243,5.516251531992326e-05,0.40652737193389404,0.594541910331384,1.7435724972643811,0.21428571428571425,0.4,0.2222222222222222,"A box of vegetables with carrots, lettuce, and radishes.",5.412657068001863
331627,MobileVLM_V2-1.7B-Q5_K,0.8824969023639716,0.8170333701882847,0.6653562813285195,0.5678504720513525,0.392727431374165,0.8148854961832059,2.66533145503254,0.23076923076923078,0.4444444444444445,0.16666666666666669,A man helping another man with his tie.,5.566662261997408
370209,MobileVLM_V2-1.7B-Q5_K,0.8571428570816327,0.5741692517206252,0.3017399903278499,3.975360175943345e-05,0.2421572702239142,0.5258620689655172,0.7877852527755056,0.20512820512820512,0.5714285714285715,0.0,A man is cooking in a kitchen with a lot of pots and pans.,5.565780554999947
393089,MobileVLM_V2-1.7B-Q5_K,0.7777777776049386,0.6236095643194133,0.4807498566549901,0.3688939731421322,0.36994920975398304,0.6666666666666666,1.3824582349529009,0.2962962962962963,0.5,0.15384615384615385,A boy is looking at a plate of food.,5.490589336004632
421169,MobileVLM_V2-1.7B-Q5_K,0.7272727271404961,0.38138503562716075,2.528298008651847e-06,6.704226836838146e-09,0.21704043987897023,0.5091819699499166,0.6501711428392223,0.14285714285714288,0.3333333333333333,0.0,A large passenger jet sitting on top of an airport runway.,5.245605475000048
422918,MobileVLM_V2-1.7B-Q5_K,0.8888888886913584,0.8164965807406125,0.7249202484964744,0.596949179054208,0.41483331039986276,0.8341880341880341,2.8072672482269367,0.2857142857142857,0.6,0.0,A woman sitting on a couch with a laptop.,5.0960643220023485
434858,MobileVLM_V2-1.7B-Q5_K,0.9999999998888891,0.8660254036821997,0.6850067105079096,0.48109772903225506,0.3133632622330649,0.6256410256410255,1.8876981688565666,0.3333333333333333,0.7499999999999999,0.22222222222222224,A vase filled with flowers sitting on a table.,5.164461942993512
460053,MobileVLM_V2-1.7B-Q5_K,0.6666666665185187,0.4999999998854169,0.329316877925984,4.939382735892778e-05,0.26495368706058153,0.5555555555555556,0.9078910678175249,0.2222222222222222,0.5714285714285715,0.0,A person laying on a toilet in a bathroom.,5.169136938995507
461774,MobileVLM_V2-1.7B-Q5_K,0.7777777776049386,0.44095855174304566,3.028534320667826e-06,8.24872000435789e-09,0.2435260396351176,0.5555555555555556,0.9567939171026671,0.21428571428571427,0.4444444444444444,0.0,A group of zebras standing in a grassy field.,5.238754357000289
461953,MobileVLM_V2-1.7B-Q5_K,0.6441233938804958,0.4016815091130278,2.894475287212757e-06,8.21563908155714e-09,0.2623032678816666,0.48897795591182364,0.8640410594045924,0.4166666666666667,0.5,0.33333333333333337,Two hot dogs on a paper plate.,4.859016659996996
500473,MobileVLM_V2-1.7B-Q5_K,0.9999999997500004,0.8451542545096824,0.6197980940738467,8.307018472056667e-05,0.3022094150103616,0.5820610687022901,1.0458517707289898,0.21621621621621623,0.47058823529411764,0.0,A store with lots of vegetables on display.,5.414736434002407
517687,MobileVLM_V2-1.7B-Q5_K,0.5454545454049587,0.4670993664523271,0.3646436716918694,0.2790159393287965,0.19126168492695902,0.4314002828854314,1.4512986577241602,0.21428571428571427,0.18181818181818182,0.0,Two cell phones are shown with the keyboard on the screen.,5.217628986007185
24755,MobileVLM_V2-1.7B-Q2_K,0.636363636247934,0.35675303393985225,0.24182300500457257,3.646285861215728e-05,0.24957276710109685,0.5091819699499166,1.0457593548907618,0.2,0.37499999999999994,0.0,A group of people riding skis on a snow covered slope.,4.399987926000904
92526,MobileVLM_V2-1.7B-Q2_K,0.8668778995025025,0.7078028410171759,0.4428644740695687,6.586847631137227e-05,0.37193374708498206,0.8356164383561644,1.5662402737969146,0.13793103448275862,0.33333333333333337,0.0,A giraffe is eating from a tree.,4.2709819080046145
106335,MobileVLM_V2-1.7B-Q2_K,0.4444444443456792,0.23570226034150096,1.994694934821646e-06,6.030725358915047e-09,0.1819853252109667,0.3333333333333333,0.3120286101569659,0.1176470588235294,0.28571428571428575,0.0,A car and truck are driving down a street.,4.293101967996336
119232,MobileVLM_V2-1.7B-Q2_K,0.6191984996446447,0.5982025825945981,0.5709550469345551,0.44815260178050215,0.24002629382591492,0.5269978401727862,1.6850786186423865,0.3157894736842105,0.25,0.0,A fighter jet is flying upside down.,4.530495362996589
150365,MobileVLM_V2-1.7B-Q2_K,0.8749999997812503,0.7905694148373941,0.7469007908913164,0.7071067809859904,0.35919818272395,0.6535714285714286,1.643128031081259,0.3448275862068966,0.6666666666666666,0.22222222222222224,A giraffe standing in a field with trees.,4.4360551520003355
156740,MobileVLM_V2-1.7B-Q2_K,0.6191984996446447,0.2991012912972992,2.493875876223122e-06,7.614310988684265e-09,0.1259702159485885,0.45607476635514016,0.21756593675399633,0.13333333333333333,0.25,0.0,A display of breads in a store.,4.252637060999405
158005,MobileVLM_V2-1.7B-Q2_K,0.5999999998800002,0.3651483715950527,2.55436477410356e-06,6.985342055045127e-09,0.13228462284209389,0.46329113924050636,0.1454620222568321,0.0392156862745098,0.1,0.0,A table with a red cloth and a red tablecloth.,4.38724385000387
175102,MobileVLM_V2-1.7B-Q2_K,0.9999999997777782,0.9999999997708338,0.8939035348843251,0.8307018472356643,0.3725416743313194,0.7721518987341772,1.5701329212784128,0.29411764705882354,0.375,0.19999999999999998,A man eating a hot dog in a restaurant.,4.382045530997857
184590,MobileVLM_V2-1.7B-Q2_K,0.8749999997812503,0.6123724355372341,3.968502628849637e-06,1.0573712631406612e-08,0.3687989353986207,0.625,1.7580429628985397,0.29629629629629634,0.6,0.2222222222222222,A box of vegetables with carrots and lettuce.,4.36705323500064
331627,MobileVLM_V2-1.7B-Q2_K,0.8824969023639716,0.8170333701882847,0.6653562813285195,0.5678504720513525,0.392727431374165,0.8148854961832059,2.66533145503254,0.23076923076923078,0.4444444444444445,0.16666666666666669,A man helping another man with his tie.,4.462788387005276
370209,MobileVLM_V2-1.7B-Q2_K,0.6514390573449302,0.5946797775724535,0.35850072906390207,5.233846518568202e-05,0.25336568786223684,0.5341506129597198,0.5549233523232294,0.1176470588235294,0.33333333333333337,0.0,A man is cooking in a kitchen.,4.42807311899378
393089,MobileVLM_V2-1.7B-Q2_K,0.636363636247934,0.504524979015488,0.38387009253436954,0.2899784414142025,0.283452326914347,0.5091819699499166,1.2279802276784082,0.28571428571428575,0.5,0.16666666666666669,A young boy smiles while looking at a plate of food.,4.550218697004311
421169,MobileVLM_V2-1.7B-Q2_K,0.6441233938804958,0.4919573682190146,0.33133470859910874,5.112863129953035e-05,0.28517591762526895,0.7334669338677354,0.8639390307539728,0.22222222222222218,0.3636363636363636,0.0,A large commercial airplane on a runway.,4.378476884994598
422918,MobileVLM_V2-1.7B-Q2_K,0.9999999997777782,0.9999999997708338,0.9999999997625665,0.9036020033861858,0.5320683358837734,0.9384615384615386,4.2485345048939305,0.38095238095238093,0.6,0.19999999999999998,A woman sitting on a couch using a laptop.,4.394416793002165
434858,MobileVLM_V2-1.7B-Q2_K,0.8668778995025025,0.791347633590941,0.6880414447805617,0.5154486829392567,0.40166433483483294,0.7981308411214955,2.2077156133154014,0.4166666666666667,0.5714285714285715,0.4444444444444445,A red vase with flowers in it.,4.352109825005755
460053,MobileVLM_V2-1.7B-Q2_K,0.5515605639774822,0.3729230059054938,0.2734849491240028,4.358989964947794e-05,0.24949150354270386,0.465648854961832,0.7053171088383019,0.2222222222222222,0.5714285714285715,0.0,A person is laying down on a toilet.,4.522768308001105
461774,MobileVLM_V2-1.7B-Q2_K,0.7499999998125003,0.5669467093670424,0.3769737204628541,5.721248422925795e-05,0.16823230268130707,0.5446428571428571,0.6243473771537659,0.07142857142857144,0.2222222222222222,0.0,A group of zebra standing in a field.,4.381858075001219
461953,MobileVLM_V2-1.7B-Q2_K,0.6618726767729786,0.40851668509414246,2.9062112472909207e-06,8.112994484315413e-09,0.25699825796945314,0.465648854961832,0.8935151022618124,0.3333333333333333,0.5,0.0,Two hot dogs sitting on a paper plate.,4.304103664995637
500473,MobileVLM_V2-1.7B-Q2_K,0.9999999997500004,0.8451542545096824,0.6197980940738467,8.307018472056667e-05,0.3022094150103616,0.5820610687022901,1.0458517707289898,0.21621621621621623,0.47058823529411764,0.0,A store with lots of vegetables on display.,4.371753054998408
517687,MobileVLM_V2-1.7B-Q2_K,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9457416087349345,0.42634989220714914,0.6887096774193548,2.624007479558112,0.28571428571428575,0.4,0.0,Two cell phones are sitting side by side.,4.201231108003412
