image_id,model,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE All,SPICE Obj,SPICE Rel,caption,t_load,t_embed,t_sys,t_img,t_usr,t_sample,tokens,mem_llm,mem_clip,mem_compute
617,MiniCPM-v2.6-Q5_K,0.9999999997142859,0.9128709289035893,0.7937005257359111,0.5946035573035137,0.4443438716486749,0.9360613810741688,2.0012164983286707,0.10256410256410256,0.2727272727272727,0.0,A jockey in blue riding a horse.,1.3613043340010336,19.730129421999663,1.7939338779997342,14.438535743000102,1.0855204799991043,1.7454821549999906,10,5184.87,996.02,630.02
618,MiniCPM-v2.6-Q5_K,0.7999999998400004,0.5962847938773745,0.3542195229857629,5.019724247692751e-05,0.43518963092076196,0.7854077253218884,1.0338120806468407,0.03883495145631068,0.18181818181818182,0.0,A man in a black tank top petting a horse.,1.3613043340010336,7.167334732999734,1.8232428020000953,4.823112215999572,1.1312169909997465,2.3393898960002844,13,5184.87,996.02,630.02
620,MiniCPM-v2.6-Q5_K,0.8823529410726644,0.7788566279578417,0.6566096689301703,0.4484416534904152,0.3739237754347124,0.6494296577946769,0.4325432975473038,0.10714285714285714,0.33333333333333337,0.028169014084507043,A man with a Mazda shirt is standing on a street with a horse-drawn carriage behind him.,1.3613043340010336,6.657451264998599,1.8028381320000335,4.697254488999533,1.0569376340008603,3.1539773650001734,21,5184.87,996.02,630.02
621,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.9999999997410718,0.9410360286270985,0.8408964150152106,0.444148062557748,0.875,1.1450762647896533,0.09009009009009009,0.1875,0.0,A person in equestrian gear rides a horse.,1.3613043340010336,6.669561799000803,1.7843285300004936,4.673008371999458,1.0619948180010397,1.8096478860006755,12,5184.87,996.02,630.02
622,MiniCPM-v2.6-Q5_K,0.7999999998400004,0.5962847938773745,0.44628863329348356,0.3356891924299591,0.37666169517660775,0.7854077253218884,0.7678533548682069,0.075,0.21052631578947367,0.05263157894736842,A horse wearing a halter stands in a grassy field.,1.3613043340010336,6.644045584000196,1.7858615149998514,4.708691583000473,1.0596467920004216,2.1036745340006746,14,5184.87,996.02,630.02
624,MiniCPM-v2.6-Q5_K,0.8461538460236689,0.7510676160808549,0.6751063810707115,0.5923033071047642,0.45457796003908213,0.7691230036424768,1.1641599116655637,0.22784810126582278,0.5263157894736842,0.10526315789473684,A jockey rides a grey horse with the number 6 on its side.,1.3613043340010336,19.759558650001054,1.824810398000409,14.13476034300038,1.061662811000133,2.5783184169995366,17,5184.87,996.02,630.02
626,MiniCPM-v2.6-Q5_K,0.9394130626960491,0.9075592407861178,0.8206528998857824,0.6996579199170951,0.3632992725814603,0.842964824120603,0.5680977765409955,0.125,0.3636363636363636,0.03389830508474576,A closeup of a horse's face with a tree and blue sky in the background.,1.3613043340010336,6.797679773999334,1.7787247779997415,4.687564709000071,1.0577223980017152,2.954575969000871,19,5184.87,996.02,630.02
627,MiniCPM-v2.6-Q5_K,0.8888888886913584,0.8819171034860912,0.8735804645288816,0.863340021156757,0.4975333396914027,0.9512670565302144,2.3737199983565245,0.11904761904761907,0.2222222222222222,0.125,A man is riding a horse in a field.,1.3613043340010336,6.315101549998872,1.7840398400003323,4.779792051998811,1.067695712999921,1.672983310998461,11,5184.87,996.02,630.02
629,MiniCPM-v2.6-Q5_K,0.9999999996666668,0.8944271906868665,0.7368062994538218,0.604275079227126,0.29714285714285715,0.6666666666666666,1.0089442344330797,0.06818181818181818,0.16666666666666669,0.0,A brown horse running on sand.,1.3613043340010336,6.639435240000239,1.781153419000475,4.677654208000604,1.0679978849984764,1.269155113999659,8,5184.87,996.02,630.02
630,MiniCPM-v2.6-Q5_K,0.4999999999000002,0.4082482903799455,0.27516060401620823,4.153509236293698e-05,0.3819999987388553,0.6421052631578947,1.3131609813271221,0.08163265306122448,0.16,0.03508771929824561,Two horses stand next to each other behind a fence.,1.3613043340010336,6.612994376999268,1.7770280369986722,4.720140800000081,1.0581962550004391,1.7999608340014674,12,5184.87,996.02,630.02
631,MiniCPM-v2.6-Q5_K,0.8571428568979593,0.8451542544769828,0.7539474408933958,0.572124842264484,0.3773598823853845,0.6853932584269663,0.8436634215973142,0.07575757575757576,0.1875,0.05633802816901409,Children look at horses behind a fence.,1.3613043340010336,6.585979118000978,1.776473571000679,4.689260113998898,1.054281565000565,1.3437056050006504,9,5184.87,996.02,630.02
632,MiniCPM-v2.6-Q5_K,0.9999999997142859,0.9999999997023811,0.9999999996873018,0.9999999996672622,1.0,1.0,1.99800950595326,0.05607476635514019,0.14814814814814814,0.03636363636363636,A man is sitting on a horse.,1.3613043340010336,6.773790519000613,1.7736933340001997,4.705791630998647,1.0608661969999957,1.3558486609999818,9,5184.87,996.02,630.02
633,MiniCPM-v2.6-Q5_K,0.9999999999333334,0.9999999999309525,0.9162603270085081,0.7875110620515292,0.401835681105667,0.7187745483110761,0.6544615513713332,0.10256410256410256,0.25,0.0,A brown and white horse standing in a field with other horses in the background.,1.3613043340010336,6.634884103999866,1.807215474998884,4.713228092999998,1.0863323740013584,2.8084156639997673,17,5184.87,996.02,630.02
634,MiniCPM-v2.6-Q5_K,0.9999999998000004,0.8819171035069142,0.8355496556502636,0.8034284187681051,0.5279124806700477,0.9070631970260222,1.6094763410026813,0.11235955056179775,0.2222222222222222,0.1,A man is riding a horse in a dark arena.,1.3613043340010336,6.87424008799826,1.7653422519997548,4.8209907860000385,1.1341268100004527,1.876729076000629,12,5184.87,996.02,630.02
635,MiniCPM-v2.6-Q5_K,0.9999999998571432,0.9999999998543959,0.9085602962810064,0.799751304389242,0.5502333589095307,0.8994638069705092,1.2012903575959086,0.16071428571428573,0.2857142857142857,0.1,A man wearing a black suit and top hat is riding a white horse.,1.3613043340010336,6.826804393000202,1.7641607760015177,4.6779901679983595,1.0591923870015307,2.5120677380000416,16,5184.87,996.02,630.02
639,MiniCPM-v2.6-Q5_K,0.9999999997777782,0.9999999997708338,0.9999999997625665,0.9554427919678762,0.4486619791646135,0.7777777777777778,1.3902559025743988,0.06666666666666667,0.17647058823529413,0.03076923076923077,A rider is jumping a horse over a hurdle.,1.3613043340010336,6.803351626000222,1.7849701140003162,4.665680230000362,1.058780007999303,1.7515753629995743,11,5184.87,996.02,630.02
640,MiniCPM-v2.6-Q5_K,0.9999999998333334,0.9045340335791091,0.83045471403132,0.7510499814360355,0.5486720405760996,0.9242424242424241,1.795405752224194,0.12244897959183673,0.25,0.08,A black horse is galloping with its mane blowing in the wind.,1.3613043340010336,6.818964734000474,1.8699642899991886,4.834621435000372,1.0764375689996086,2.7104800550005166,16,5184.87,996.02,630.02
643,MiniCPM-v2.6-Q5_K,0.9999999996666668,0.9999999996500001,0.793700525688667,0.6389431039880333,0.3589014087673215,0.7587064676616916,1.4606586668762402,0.08196721311475409,0.17647058823529413,0.06060606060606061,People with horses in a field.,1.3613043340010336,6.620440676997532,1.7694112509998376,4.6552547569990566,1.058709874003398,1.2614363729990146,8,5184.87,996.02,630.02
645,MiniCPM-v2.6-Q5_K,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9999999995958335,0.4766362624370249,1.0,1.7355668450848294,0.09302325581395349,0.17391304347826084,0.046511627906976744,A brown horse in a stable.,1.3613043340010336,5.807862790999934,1.7992887440013874,4.71050830799868,1.0595907219976652,1.2136778370004322,8,5184.87,996.02,630.02
646,MiniCPM-v2.6-Q5_K,0.9999999996666668,0.9999999996500001,0.9085602960778836,0.8408964149138524,0.48868490782586277,0.9104477611940297,1.0775322329287083,0.0625,0.14285714285714288,0.0,A horse wearing a blue bridle.,1.3613043340010336,6.617402581003262,1.8246601630016812,4.685461803997896,1.0580651679993025,1.3481760510003369,9,5184.87,996.02,630.02
650,MiniCPM-v2.6-Q5_K,0.9999999998000004,0.9999999997944449,0.9999999997879634,0.9999999997802583,0.9400000000000001,1.0,3.776673314958425,0.13513513513513511,0.24000000000000002,0.05405405405405406,A woman sitting on the hood of a white car.,1.3613043340010336,6.675073298998541,1.7880849470002431,4.729073259999495,1.0576849099998071,1.8005050280007708,12,5184.87,996.02,630.02
651,MiniCPM-v2.6-Q5_K,0.9999999998000002,0.9999999997750002,0.8735804645081976,0.00013512001543735248,0.3500686819754815,0.6472148541114059,0.5063189562336939,0.03738317757009346,0.14814814814814814,0.0,A person riding a motorcycle.,1.3613043340010336,6.7931621359985,1.7774381810013438,4.673791651999636,1.0579343730005348,1.1552701970013004,7,5184.87,996.02,630.02
652,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.9999999997410718,0.9410360286270985,0.8408964150152106,0.369475681927896,0.8714285714285713,2.376405438868819,0.0588235294117647,0.14814814814814814,0.0,A red car is sitting on a truck.,1.3613043340010336,6.668605107000985,1.7711546840000665,4.652383777000068,1.0793116240001837,1.5315986229998089,10,5184.87,996.02,630.02
653,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.8451542545096824,0.7094917057937421,0.5169731538105413,0.34369588392319195,0.6708211143695014,0.6276651113065648,0.05673758865248227,0.15789473684210528,0.0,A motocross rider jumps on a dirt track.,1.3613043340010336,6.813719690999278,1.792734576998555,4.683804558000702,1.0593801499999245,1.8457836309989943,12,5184.87,996.02,630.02
654,MiniCPM-v2.6-Q5_K,0.9090909089256201,0.797724035068799,0.7070947561413086,0.6484115070115969,0.39275571201744486,0.7765205091937766,0.6304229059496544,0.06369426751592357,0.17391304347826084,0.029411764705882356,A group of people stand near a motorcycle and a building.,1.3613043340010336,6.809119994999492,1.7758031809989916,4.707410667999284,1.0617637369996373,1.9640528649997577,13,5184.87,996.02,630.02
656,MiniCPM-v2.6-Q5_K,0.9999999997777782,0.8660254035859749,0.5984084804464933,0.4347208718373896,0.4047653176160075,0.5893719806763285,0.8778571421812367,0.06611570247933884,0.17647058823529413,0.0,"A banner above a sidewalk that says ""Borkop Rocker"".",1.3613043340010336,8.077735503999065,2.154377684000792,5.888972462000311,1.337048560999392,2.385216696000498,15,5184.87,996.02,630.02
657,MiniCPM-v2.6-Q5_K,0.9999999997777782,0.9354143464791199,0.8549879731353458,0.7476743904255464,0.47664833374148197,0.8951781970649895,1.5297860372747385,0.15384615384615385,0.21052631578947367,0.1111111111111111,A yellow and black motorcycle parked on the street.,1.3613043340010336,6.594086064000294,1.784915968999485,4.705259424999895,1.0544996410008025,1.7347461869994731,11,5184.87,996.02,630.02
658,MiniCPM-v2.6-Q5_K,0.8333333330555557,0.5773502689875534,0.4367902322055667,7.259795288220608e-05,0.39214801947684375,0.6256410256410255,0.6723108798229994,0.04838709677419355,0.12903225806451613,0.0,Three people sitting on dirt bikes.,1.3613043340010336,6.611646002998896,1.8112185720001435,4.671113001999402,1.061477826000555,1.199299982001321,8,5184.87,996.02,630.02
660,MiniCPM-v2.6-Q5_K,0.7777777776049386,0.6972166886186177,0.517872084202683,6.936319082096155e-05,0.4027704706042566,0.6559139784946236,1.0676375235293156,0.08888888888888889,0.06666666666666667,0.0,A parked orange motor scooter with a red seat.,1.3613043340010336,6.620646977000433,1.797102601000006,4.673760693000077,1.0567842969994672,1.7466195920005703,11,5184.87,996.02,630.02
662,MiniCPM-v2.6-Q5_K,0.9999999998000004,0.9428090413882642,0.8735804645510677,0.7856293016283906,0.3769978201939643,0.850597609561753,0.9996852854026216,0.07692307692307693,0.16666666666666669,0.0,A yellow and black motorcycle is parked on a sidewalk.,1.3613043340010336,6.674926576999496,1.7807216479995986,4.723798730999988,1.0582911469991814,1.7947699510004895,12,5184.87,996.02,630.02
663,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.9258200995328305,0.753947440925708,0.5410822689004724,0.43217731325829456,0.75,0.9372037069496857,0.0879120879120879,0.24000000000000002,0.0,A woman riding a moped on the street.,1.3613043340010336,7.399555555000916,1.8406594849984685,4.930046061999747,1.1248149479997664,1.7272140280001622,11,5184.87,996.02,630.02
664,MiniCPM-v2.6-Q5_K,0.7777777776049386,0.6236095643194133,0.38157141409384626,5.51625153137941e-05,0.45584790183549256,0.7530864197530864,1.2472494317054048,0.05194805194805195,0.1904761904761905,0.0,A man in a white t-shirt riding a motorcycle.,1.3613043340010336,6.997338870000021,1.7756354709999869,4.852993136000805,1.071861902000819,1.8988230399991153,12,5184.87,996.02,630.02
665,MiniCPM-v2.6-Q5_K,0.999999999818182,0.948683297873714,0.8879040015724939,0.8132882806881351,0.38869128896080407,0.7128547579298832,0.7058825623516797,0.11881188118811882,0.33333333333333337,0.04,A moped in front of the stairs of an ancient temple.,1.3613043340010336,8.01136244600093,2.1338092269998015,5.787743095999758,1.378463107999778,2.2061628499996004,14,5184.87,996.02,630.02
666,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.7559289458227232,0.57536958250953,0.4417918225578522,0.43454915456371634,0.8798076923076923,0.9003531463799976,0.05673758865248227,0.15384615384615383,0.029411764705882356,A street in India with people riding motorcycles.,1.3613043340010336,6.800709709999865,1.779535866000515,4.664532945998872,1.0539417479994881,1.5139624949988502,10,5184.87,996.02,630.02
669,MiniCPM-v2.6-Q5_K,0.8999999998200003,0.9486832978555071,0.8772053212778601,0.7333845334911964,0.3887152710748134,0.7557522123893805,0.9526307174681112,0.09448818897637795,0.13793103448275862,0.0,Four dirt bike riders are racing on a dirt track.,1.3613043340010336,7.003402243999517,1.8368664019999414,4.897273797001617,1.0592864840000402,1.933839491000981,12,5184.87,996.02,630.02
672,MiniCPM-v2.6-Q5_K,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9036020032446392,0.48406698485029875,0.9104477611940297,1.605876415849403,0.0689655172413793,0.14285714285714288,0.0689655172413793,A scooter parked on the sidewalk.,1.3613043340010336,7.950012584000433,2.1312449069992,5.911347543000375,1.3539526200002001,1.3128227070010325,8,5184.87,996.02,630.02
673,MiniCPM-v2.6-Q5_K,0.9999999998333334,0.9999999998295456,0.9999999998252527,0.9709835432401888,0.4793979087924899,0.8261851015801355,1.3329276714957072,0.08080808080808081,0.24000000000000002,0.0,A red moped parked next to a wall with graffiti on it.,1.3613043340010336,19.698829411998304,1.8098143200004415,14.110537521999504,1.061791871998139,2.2843119309982285,15,5184.87,996.02,630.02
674,MiniCPM-v2.6-Q5_K,0.8571428568979593,0.6546536705131399,0.4409111381704973,6.803749330907337e-05,0.36628244195402204,0.7625000000000001,1.0513464260151704,0.19512195121951217,0.4444444444444445,0.1111111111111111,A man works on his red motorcycle.,1.3613043340010336,6.644624877999377,1.800012367999443,4.665862761999961,1.0532763579994935,1.3587445760003902,9,5184.87,996.02,630.02
676,MiniCPM-v2.6-Q5_K,0.8749999997812503,0.8660254035602003,0.8549879731076379,0.8408964150152105,0.3887662972078962,0.7966417910447762,0.934939599063801,0.01694915254237288,0.048780487804878044,0.0,A motorcycle is parked on a gravel surface.,1.3613043340010336,6.639518156996928,1.7812324240003363,4.68487255600121,1.0587622109997028,1.539708119998977,10,5184.87,996.02,630.02
677,MiniCPM-v2.6-Q5_K,0.6666666666296297,0.485071250044925,0.35334920129456326,0.23287896952722034,0.28699212107730554,0.5083333333333333,0.07076042904589777,0.07407407407407407,0.12903225806451613,0.0,"A young man is wearing a white t-shirt with a green graphic and the word ""hope"" on it.",1.3613043340010336,6.7892529720011225,1.780354084999999,4.710995953000747,1.0603810440006782,3.4857077229989955,23,5184.87,996.02,630.02
678,MiniCPM-v2.6-Q5_K,0.588235294048443,0.5072996561352775,0.3249545513651914,3.956716728963071e-05,0.3462819961571228,0.5406203840472673,0.1942529902734475,0.03669724770642201,0.14285714285714285,0.0,A man wearing a black helmet and a gray shirt is riding a motorcycle on a ramp.,1.3613043340010336,6.792707856999186,1.7749891109997407,4.684690430000046,1.0513105659993016,2.8454451230009,19,5184.87,996.02,630.02
681,MiniCPM-v2.6-Q5_K,0.7499999998125003,0.6546536705384689,0.4149132665711613,6.147881527768917e-05,0.391934081659344,0.7176470588235294,1.291737923430998,0.057971014492753624,0.2222222222222222,0.0,A man with a motorcycle and a book.,1.3613043340010336,6.627391472999079,1.7852621899983205,4.6959534819998225,1.0541174989994033,1.4981067909993726,10,5184.87,996.02,630.02
683,MiniCPM-v2.6-Q5_K,0.8999999998200003,0.8366600263620957,0.7591472428079485,0.7071067810311668,0.4285908264153471,0.7000000000000001,2.057059712923398,0.08695652173913045,0.28571428571428575,0.0,A motorcycle and a car are parked on the street.,1.3613043340010336,6.581561159000557,1.8060204510002222,4.670699805999902,1.0547095080000872,1.7942142889987736,12,5184.87,996.02,630.02
684,MiniCPM-v2.6-Q5_K,0.9166666665138891,0.8660254036368208,0.7663094322596425,0.5623413250893124,0.4619615250940244,0.580952380952381,1.0949131014802376,0.06451612903225806,0.2608695652173913,0.0,A bike rack at night with a scooter parked next to it.,1.3613043340010336,6.776767293999001,1.7800341920010396,4.711769895000543,1.062732402999245,2.10364120200029,14,5184.87,996.02,630.02
685,MiniCPM-v2.6-Q5_K,0.9999999998666668,0.9636241115286541,0.8298265332514458,0.6147881528644228,0.4404225242686343,0.6547824420164844,1.0346970508175344,0.11023622047244096,0.2857142857142857,0.06060606060606061,A motorcycle parked near a wall with graffiti and a dog sitting on a ledge.,1.3613043340010336,6.661245293998945,1.7757321659992158,4.681232766999528,1.0621107120005036,2.676318727000762,17,5184.87,996.02,630.02
687,MiniCPM-v2.6-Q5_K,0.9166666665138891,0.8660254036368208,0.8067143228713007,0.7348889199554272,0.5347623527743243,0.8798076923076923,1.2753494829932812,0.12962962962962962,0.2222222222222222,0.0425531914893617,Two women pose for a photo on a red and yellow motorcycle.,1.3613043340010336,19.693277712000054,1.8086564620007266,14.164102140999603,1.064894954999545,2.1138710150007682,14,5184.87,996.02,630.02
688,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9999999997163694,0.4358550777105225,0.7981308411214955,0.6329139724389398,0.06611570247933884,0.21428571428571425,0.03389830508474576,A person riding a bike in the woods.,1.3613043340010336,6.813986525001383,1.7795210880030936,4.660079599998426,1.0687176599967643,1.498169581998809,10,5184.87,996.02,630.02
690,MiniCPM-v2.6-Q5_K,0.7777777776049386,0.6972166886186177,0.6524779400398905,0.6104735834296803,0.2905595142185128,0.6069651741293532,0.7206493600290443,0.07142857142857142,0.11764705882352941,0.04545454545454545,"Caption: ""Colorful Suzuki motorcycles lined up on a street.""",1.3613043340010336,6.627319227998669,1.7744035540017649,4.700128933000087,1.0555416099996364,2.1085372529996675,14,5184.87,996.02,630.02
691,MiniCPM-v2.6-Q5_K,0.3636363636198348,0.322329185595152,0.27492216321059015,0.2162601067486027,0.34129078794195183,0.3639618138424821,0.04707811062331448,0.08064516129032258,0.20689655172413793,0.037735849056603765,A man wearing a red and white checkered shirt and a man wearing a red shirt ride dirt bikes on a course.,1.3613043340010336,6.81856127500032,1.7766940259989497,4.70064703800017,1.0556716610008152,3.8472120980004547,25,5184.87,996.02,630.02
692,MiniCPM-v2.6-Q5_K,0.5199999999792001,0.44158804329836093,0.2940871238449009,3.279074903308138e-05,0.2561698654202727,0.40056285178236395,0.02153576715060968,0.07476635514018691,0.25,0.0,A person wearing a red and black jacket and a helmet is running behind a motorcycle that is on its side in a dirt field.,1.3613043340010336,6.747292308999022,1.780048999000428,4.714349832000153,1.0566375750004227,4.078201536998677,27,5184.87,996.02,630.02
707,MiniCPM-v2.6-Q5_K,0.8461538460236689,0.7966275066905804,0.660738031400086,0.542378283682493,0.41705672963239676,0.7960848287112561,0.6242874905012773,0.11428571428571428,0.25806451612903225,0.07692307692307691,A man wearing a sweater is posing for a photo in a garden.,1.3613043340010336,8.686113735999243,2.1421669800001837,5.88312381400101,1.3514337639990117,2.362810040000113,15,5184.87,996.02,630.02
708,MiniCPM-v2.6-Q5_K,0.8999999998200003,0.774596669082261,0.7211247850007994,0.6331602188170473,0.4649903708049833,0.7729905865314989,1.4754572044284797,0.08247422680412372,0.16,0.04347826086956522,Two women paddling in a red canoe on a lake.,1.3613043340010336,6.930126761000793,1.7544019350007147,4.66559919700012,1.047407418000148,1.9838419469997461,13,5184.87,996.02,630.02
709,MiniCPM-v2.6-Q5_K,0.8749999997812503,0.7905694148373941,0.6786044039656115,8.891397047672742e-05,0.3455700419625743,0.7970383275261324,0.8082947908732768,0.11235955056179775,0.21052631578947367,0.05128205128205127,A little girl on a mechanical animal ride.,1.3613043340010336,6.8532086110008095,1.8117192090012395,4.758315060000314,1.050779553999746,1.5642633560000831,10,5184.87,996.02,630.02
710,MiniCPM-v2.6-Q5_K,0.9999999997777782,0.9354143464791199,0.7937005257956488,0.6389431040881217,0.32817683566321953,0.7667789001122334,0.7098211165791285,0.07692307692307693,0.23529411764705882,0.034482758620689655,A group of friends in a street at night.,1.3613043340010336,7.997395307000261,2.141706795000573,5.578712679000091,1.1050079300002835,1.8408628209999733,11,5184.87,996.02,630.02
714,MiniCPM-v2.6-Q5_K,0.9999999996000004,0.9999999995750004,0.9999999995388893,0.8408964148157482,0.3796952092031439,0.8714285714285713,0.8990920222656407,0.04395604395604395,0.07999999999999999,0.0,Two men laughing and drinking.,1.3613043340010336,6.689734244999272,1.7802792830007093,4.706632486002491,1.0569539979987894,1.0481982700002845,7,5184.87,996.02,630.02
716,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.9258200995328305,0.8298265331423224,0.6914415690877681,0.48548461491460776,0.8097345132743362,0.8679063145470706,0.06666666666666667,0.19354838709677416,0.028571428571428574,A mother helping her children with their homework.,1.3613043340010336,6.789695495999695,1.7890315789991291,4.700284709000698,1.0568188359993655,1.5169803049993789,10,5184.87,996.02,630.02
718,MiniCPM-v2.6-Q5_K,0.4130434782518904,0.2709796148930639,0.18828982527594898,0.11162282905849125,0.2604393831508707,0.3248520710059172,7.4382996760947e-08,0.06153846153846154,0.22222222222222224,0.0,A man in a white shirt and a woman in a white shirt and pants are sitting at a table with drinks. A woman with sunglasses on her head is sitting next to them and a woman in a black shirt is sitting across from them.,1.3613043340010336,7.323203297999498,1.8537885879995883,5.003495210999972,1.0654091309988871,7.651902847999736,49,5184.87,996.02,630.02
719,MiniCPM-v2.6-Q5_K,0.8333333330555557,0.7071067809390603,0.49999999981388915,8.034284186199331e-05,0.4087155950397489,0.6666666666666666,0.613220405941657,0.08602150537634409,0.2857142857142857,0.0,Two women smile at the camera.,1.3613043340010336,6.634953657001461,1.7813655610007118,4.702348910999717,1.0574725219994434,1.199971751000703,8,5184.87,996.02,630.02
720,MiniCPM-v2.6-Q5_K,0.818181818033058,0.6396021489476329,0.5147142491014792,0.4296943522970798,0.4204122910426401,0.7504393673110721,0.7932729612621016,0.08849557522123895,0.23076923076923078,0.029411764705882356,Three women and a young girl are standing on a beach.,1.3613043340010336,6.567739588001132,1.765432616999533,4.817226658999061,1.0875448379993031,2.0396466689999215,13,5184.87,996.02,630.02
721,MiniCPM-v2.6-Q5_K,0.9999999998000004,0.9999999997944449,0.9564655911833888,0.7825422898646865,0.44060180350228234,0.7439024390243903,1.2534092575130424,0.08163265306122448,0.24000000000000002,0.03636363636363636,A girl taking a picture of herself with a camera.,1.3613043340010336,6.768784230000165,1.815282917001241,4.663912005000384,1.0542691230002674,1.8033271950007475,12,5184.87,996.02,630.02
723,MiniCPM-v2.6-Q5_K,0.9166666665138891,0.8164965807885507,0.6933612742294717,0.43869133757201056,0.45756625811552815,0.7735507246376813,1.2683637395681833,0.15,0.2608695652173913,0.0,A young girl sits on a floral couch wearing a pink dress.,1.3613043340010336,5.864258712999799,1.778634606000196,4.673463149998497,1.0580011520014523,2.204203442001017,14,5184.87,996.02,630.02
726,MiniCPM-v2.6-Q5_K,0.8571428570816327,0.8119979428809196,0.7603371308182669,0.6685732242586269,0.4392405800116129,0.7113702623906706,0.6272807092068997,0.1,0.24,0.04081632653061225,Two girls standing in a store with clothes hanging on the wall behind them.,1.3613043340010336,6.079395647999263,1.7798749369994766,4.670797451999533,1.0640835020003578,2.52884006900058,16,5184.87,996.02,630.02
727,MiniCPM-v2.6-Q5_K,0.8571428570816327,0.679366220436365,0.535832289795743,0.40896014717138585,0.38470039894415475,0.6545064377682404,0.5588999818951459,0.0759493670886076,0.1904761904761905,0.05555555555555555,A boy throws a ball to another boy who is wearing a baseball mitt.,1.3613043340010336,6.632235936000143,1.7825289850006811,4.687756027000432,1.0647158510000736,2.5011716130011337,16,5184.87,996.02,630.02
735,MiniCPM-v2.6-Q5_K,0.9999999999230771,0.8660254037150458,0.6985747127120858,0.4296943523442915,0.41378451879249684,0.7809388335704124,0.9287129969597936,0.18181818181818182,0.3636363636363636,0.06896551724137931,A woman with brown hair wearing a black top and a silver necklace.,1.3613043340010336,6.800264524999875,1.7728970980006125,4.674095268999736,1.054825028999403,2.348641714999758,15,5184.87,996.02,630.02
736,MiniCPM-v2.6-Q5_K,0.9999999997777782,0.9354143464791199,0.8549879731353458,0.8034284187457875,0.9294117647058824,0.8888888888888888,2.9392722230106867,0.07547169811320754,0.23076923076923078,0.0,A woman with a bikini top and jeans on.,1.3613043340010336,6.061423250999724,1.7860416379990056,4.658775075999074,1.054507951001142,1.7646557759999268,11,5184.87,996.02,630.02
737,MiniCPM-v2.6-Q5_K,0.8636363635971074,0.7854190708314265,0.6523366805922375,0.5441307404502378,0.4710484545191673,0.6281464530892449,0.20921410712697655,0.21978021978021978,0.4166666666666667,0.11428571428571428,"A little girl is sitting in a black chair, wearing a pink dress and black tights, holding a phone in her hands.",1.3613043340010336,8.02984740500142,2.1487319540010503,5.84151256000041,1.3875763460000599,4.2647988259996055,27,5184.87,996.02,630.02
738,MiniCPM-v2.6-Q5_K,0.9999999997500004,0.9258200995328305,0.753947440925708,0.5410822689004724,0.47206594077566366,0.75,1.1256914636048707,0.08888888888888889,0.33333333333333337,0.03636363636363636,A man on a bicycle in the snow.,1.3613043340010336,6.796800408999843,1.78962622400104,4.688824457998635,1.0590049649999855,1.5455557980003505,10,5184.87,996.02,630.02
740,MiniCPM-v2.6-Q5_K,0.9499999999525,0.8660254037399979,0.72112478511568,0.5450176720628163,0.34239867512733174,0.6133455210237659,0.25436053189041913,0.12698412698412698,0.30303030303030304,0.0,A man running on a street wearing a blue and white running suit with the number 129 on his front.,1.3613043340010336,6.800810626999009,1.8106878390008205,4.67530769699988,1.0582453800016083,3.8509652749999077,25,5184.87,996.02,630.02
741,MiniCPM-v2.6-Q5_K,0.9230769230059173,0.9198662109340927,0.7728038897097268,0.6100034456478836,0.4199218046000527,0.657935285053929,0.649379143558446,0.10218978102189781,0.2857142857142857,0.0,Two officers in a city at night standing in front of a bus.,1.3613043340010336,6.627109403998475,1.7813444589992287,4.711262761000398,1.055010169000525,2.246804094000254,15,5184.87,996.02,630.02
743,MiniCPM-v2.6-Q5_K,0.6666666665185187,0.5773502690573166,0.52275795845059,0.39281465080328387,0.3311921088257268,0.639412997903564,0.5419980517753352,0.06451612903225806,0.23529411764705882,0.0,A baby in a carrier with a safety harness.,1.3613043340010336,8.258636346001367,2.1821866059999593,5.867496189001031,1.3098414720006986,1.8350542190000851,11,5184.87,996.02,630.02
744,MiniCPM-v2.6-Q5_K,0.8888888886913584,0.8164965807406125,0.6586337558519678,0.5555238066648553,0.5095454278464926,0.8299319727891156,1.7867378477075424,0.08510638297872342,0.19999999999999998,0.0,A person riding a horse on a dirt field.,1.3613043340010336,7.585032636998221,2.0266410409985838,5.1506278720007685,1.1175108269999328,1.7801408710001851,11,5184.87,996.02,630.02
746,MiniCPM-v2.6-Q5_K,0.9999999997142859,0.9128709289035893,0.7937005257359111,0.5946035573035137,0.4746383708883552,0.842929525564256,1.2844677553324504,0.05,0.2222222222222222,0.0,A family sitting together on a couch.,1.3613043340010336,6.746523067999078,1.828607640998598,5.682173396999133,1.2762337820004177,1.4134087549991818,9,5184.87,996.02,630.02
