image_id,model,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,CIDEr,SPICE All,SPICE Obj,SPICE Rel,caption,t_load,t_embed,t_sys,t_img,t_usr,t_sample,tokens,mem_llm,mem_clip,mem_other
546,llava-v1.5-7B-F16,0.9999999998461542,0.999999999842949,0.9999999998393554,0.9740037462648646,0.47587292416901567,0.7960848287112561,0.9794701185567531,0.13043478260869565,0.2857142857142857,0.11267605633802817, A group of men are sitting around a table with drinks and food.,32.04295313699913,2.4653041980018315,2.7677284620003775,38.34618058200067,1.0800081029992725,8.41391952399863,16,12853.02,595.49,1220.9
549,llava-v1.5-7B-F16,0.9999999998461542,0.9574271076059733,0.9085602962701146,0.8512160930520395,0.507350130838449,0.7962291515591007,0.7852238635520837,0.11864406779661019,0.27777777777777773,0.07692307692307693, A group of people are sitting at a table with food and drinks.,32.04295313699913,2.6692557840005975,2.785296555000059,38.94254196200018,1.0834731160002775,9.06581118199938,16,12853.02,595.49,1220.9
550,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.9499142513674551,0.8091067113699516,0.3434227086568084,0.6797198344476282,0.9266059328104421,0.11764705882352941,0.17391304347826084,0.05405405405405406, A black and white dog with a red collar.,32.04295313699913,2.434956081000564,2.7611292010005855,38.28944312599924,1.0881945860019187,6.217792138999357,12,12853.02,595.49,1220.9
551,llava-v1.5-7B-F16,0.9285714284387758,0.886405260298854,0.8061041000249235,0.6606328635022946,0.2950855054964173,0.6240409207161125,0.6666023108315267,0.06622516556291391,0.20512820512820512,0.0273972602739726, A dog is laying on the ground in front of a group of people.,32.04295313699913,2.4969451289998688,2.737715183000546,38.27732427599949,1.1225306300002558,8.902257339001153,17,12853.02,595.49,1220.9
552,llava-v1.5-7B-F16,0.9999999998000004,0.9999999997944449,0.9999999997879634,0.9999999997802583,0.4653273649854199,0.8850760018424689,1.6664843608987312,0.09523809523809523,0.3157894736842105,0.05882352941176471, A woman and a child are reading a book together.,32.04295313699913,2.383704041000783,2.7254544610004814,37.28957158600042,1.1267571429998497,5.893028028000117,12,12853.02,595.49,1220.9
553,llava-v1.5-7B-F16,0.9999999998000004,0.9999999997944449,0.9999999997879634,0.9999999997802583,0.5279124806700477,1.0,2.0626487226877326,0.10434782608695652,0.1875,0.0851063829787234, A woman is petting a dog in a fenced area.,32.04295313699913,2.4231918710029277,2.7489561939983105,38.29922696099675,1.0830675690012868,7.265899976999208,14,12853.02,595.49,1220.9
556,llava-v1.5-7B-F16,0.7142857140816329,0.48795003632904355,0.36246012422095697,5.8739490927447296e-05,0.3211224618637482,0.7625000000000001,0.37344217249229766,0.05454545454545455,0.14814814814814814,0.0, A small dog wearing a camouflage outfit.,32.04295313699913,2.4602246489994286,2.7812054960013484,38.297127964997344,1.0822200080001494,7.478763718001574,14,12853.02,595.49,1220.9
561,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9457416087349345,0.5091101183448131,0.875,1.358499404501457,0.1,0.16666666666666669,0.0, A brown dog sitting on a wooden floor.,32.04295313699913,2.451941920997342,2.7369933010013483,38.03829316200063,1.1201998300020932,5.269008464998478,10,12853.02,595.49,1220.9
562,llava-v1.5-7B-F16,0.8749999997812503,0.8660254035602003,0.7937005257699269,0.668740304786747,0.529059933593805,0.8026315789473684,0.6432868172286189,0.058252427184466014,0.07407407407407407,0.0, A brown and white dog with a collar.,32.04295313699913,2.4848877220028953,2.765578068996547,38.307595963000495,1.0756493490007415,5.756710789999488,11,12853.02,595.49,1220.9
563,llava-v1.5-7B-F16,0.8999999998200003,0.7071067810411981,0.39685026290790326,5.4663255684442885e-05,0.4079740885599933,0.9070631970260222,1.0607121462467282,0.14035087719298248,0.375,0.0, A dog with a mouth open looking at a person.,32.04295313699913,2.415845554000043,2.779794301999573,38.25794930600023,1.0826470720003272,6.402016830999855,12,12853.02,595.49,1220.9
565,llava-v1.5-7B-F16,0.8888888886913584,0.7453559923291194,4.29743996361064e-06,1.0724314733358217e-08,0.2622773871912827,0.4756335282651072,0.24562822897549522,0.08620689655172414,0.19354838709677416,0.06153846153846154, A man is holding a dog in his hand.,32.04295313699913,2.4656676330014307,2.769035437999264,38.38543923499674,1.0727631549998478,5.807240419999289,11,12853.02,595.49,1220.9
566,llava-v1.5-7B-F16,0.9999999998333334,0.9534625890830704,0.7688809596942693,0.563756031424638,0.4567378553644113,0.7558859975216852,1.4045531751348908,0.19178082191780824,0.3157894736842105,0.10256410256410257, A black and white dog running in a field with two sheep.,32.04295313699913,2.45340819500052,2.7619016179996834,38.26829615299721,1.0932502370014845,7.355089984997903,14,12853.02,595.49,1220.9
569,llava-v1.5-7B-F16,0.9999999997142859,0.9999999997023811,0.9283177664322725,0.7952707285024341,0.9294117647058824,0.8571428571428571,1.6551103330343842,0.10389610389610389,0.21052631578947367,0.0, A small white dog wearing a sweater.,32.04295313699913,2.4477705509998486,2.7494871729995793,38.4895889899999,1.0807385450007132,5.820112883000547,11,12853.02,595.49,1220.9
570,llava-v1.5-7B-F16,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9999999995958335,1.0,1.0,2.227880473532904,0.1095890410958904,0.3157894736842105,0.0625, A dog standing in a field.,32.04295313699913,2.50223933900088,2.7884585079991666,38.22206829700008,1.0764409720013646,4.196725308000168,8,12853.02,595.49,1220.9
571,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.9999999997625665,0.9999999997524806,0.546544685870167,0.9512670565302144,2.0983534417755036,0.07339449541284404,0.25,0.02777777777777778, A dog laying on a bed with a woman.,32.04295313699913,2.4465814140021394,2.791876802999468,38.26156497000193,1.0702654799970333,6.372637350999867,12,12853.02,595.49,1220.9
574,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.9999999997625665,0.9999999997524806,1.0,1.0,2.2470665695347387,0.16091954022988506,0.34782608695652173,0.0909090909090909, A black dog standing in a field of flowers.,32.04295313699913,2.784596102999785,2.9814228200002617,44.90220709300047,1.2262007740000627,6.457731837999745,11,12853.02,595.49,1220.9
575,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.9999999997625665,0.9554427919678762,0.48336642870905744,0.9384615384615386,1.2272992145218788,0.09638554216867469,0.3157894736842105,0.0392156862745098, A girl sitting on the floor with a dog.,32.04295313699913,2.4241791410004225,2.766060293000919,38.32489654100027,1.0763062309997622,5.8961849410006835,11,12853.02,595.49,1220.9
581,llava-v1.5-7B-F16,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9999999995958335,1.0,1.0,3.0046236950256766,0.11627906976744184,0.20689655172413793,0.05405405405405406, Two dogs playing in the water.,32.04295313699913,2.4924619779994828,2.7676797290005197,37.91522467499817,1.1266985300026136,4.239672203999362,8,12853.02,595.49,1220.9
584,llava-v1.5-7B-F16,0.9090909089256201,0.797724035068799,0.6564086248823298,0.5156626917220543,0.3352060849492438,0.7534998627504803,0.5330773700740881,0.05228758169934641,0.13953488372093023,0.0, A man is holding a gun while a dog looks on.,32.04295313699913,2.4579175439976098,2.7842143930029124,38.03058489400064,1.0670494030018745,6.8943436260015005,13,12853.02,595.49,1220.9
585,llava-v1.5-7B-F16,0.9999999997142859,0.9999999997023811,0.9283177664322725,0.7952707285024341,0.39124537047234176,0.7666527021365731,1.2173004860549201,0.038834951456310676,0.17391304347826084,0.0, A dog is laying on a couch.,32.04295313699913,2.4544253679996473,2.7678016669997305,38.222618400999636,1.0699824769981205,5.810763882000174,11,12853.02,595.49,1220.9
590,llava-v1.5-7B-F16,0.9999999997142859,0.9999999997023811,0.9283177664322725,0.668740304753907,0.3987346638029704,0.8571428571428571,1.281521133310629,0.057971014492753624,0.2222222222222222,0.0, A dog is laying on the floor.,32.04295313699913,2.4543240489983873,2.773235939999722,38.41761588299778,1.075060418999783,5.1888580420018116,10,12853.02,595.49,1220.9
591,llava-v1.5-7B-F16,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9999999995958335,0.8666666666666667,1.0,3.177073481070751,0.05555555555555556,0.1904761904761905,0.0, A dog looking out the window.,32.04295313699913,2.4825426930001413,2.808143817997916,38.122978554998554,1.0830631149983674,4.268567257000541,8,12853.02,595.49,1220.9
593,llava-v1.5-7B-F16,0.8333333330555557,0.7071067809390603,0.49999999981388915,8.034284186199331e-05,0.28016024585993077,0.6559139784946236,1.02045771078797,0.0851063829787234,0.21428571428571425,0.0, Two dogs standing on a staircase.,32.04295313699913,2.4753089910009294,2.7968777829992177,38.50205450000067,1.0853725519991713,5.2399389060010435,10,12853.02,595.49,1220.9
594,llava-v1.5-7B-F16,0.9166666665138891,0.8660254036368208,0.8067143228713007,0.7348889199554272,0.464562982989642,0.8333333333333334,1.8933052630623746,0.12,0.29629629629629634,0.08333333333333334, A man sits on a bench with a dog on a leash.,32.04295313699913,2.4731378209999093,2.804477506000694,38.046915659999286,1.0728177790006157,9.023827847000575,17,12853.02,595.49,1220.9
596,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.9999999997625665,0.9999999997524806,1.0,1.0,3.364064562581781,0.12,0.24000000000000002,0.10526315789473684, A man is walking his dog on the beach.,32.04295313699913,2.477971697000612,2.754964359999576,38.16953806899983,1.0849748469991027,5.870221830999071,11,12853.02,595.49,1220.9
597,llava-v1.5-7B-F16,0.9999999998000004,0.8819171035069142,0.8355496556502636,0.759835685484625,0.47288578532462494,0.8501742160278747,0.711717689739098,0.08064516129032258,0.17142857142857143,0.059701492537313446, A woman and a child are sitting at a table.,32.04295313699913,2.4994621090008877,2.772541946000274,37.950248104998536,1.1203994099996635,6.290506379000362,12,12853.02,595.49,1220.9
598,llava-v1.5-7B-F16,0.9999999997142859,0.9999999997023811,0.9999999996873018,0.9306048587924521,0.40233217833712015,0.8714285714285713,1.7205661578650766,0.1111111111111111,0.2608695652173913,0.05, A dog drinking water from a bowl.,32.04295313699913,2.4614353269989806,2.760264530999848,38.22897806100082,1.0870690800002194,5.778996453000218,11,12853.02,595.49,1220.9
599,llava-v1.5-7B-F16,0.8999999998200003,0.8366600263620957,0.7591472428079485,0.4999999998901293,0.3772116724881722,0.7729905865314989,1.0539802217889744,0.07547169811320754,0.20689655172413793,0.0, A dog is sitting in a room with construction materials.,32.04295313699913,2.4413107389991637,2.814449309998963,38.31880206599999,1.079982450000898,6.488313415000448,12,12853.02,595.49,1220.9
603,llava-v1.5-7B-F16,0.8749999997812503,0.7071067810034577,0.5503212080006054,7.598356854360799e-05,0.3574771968277687,0.7331730769230769,1.1876897762602252,0.03508771929824561,0.13333333333333333,0.0, A woman is standing next to a horse.,32.04295313699913,2.632342464999965,2.9694869319991994,41.18458136800109,1.1069207939999615,5.7644158829989465,10,12853.02,595.49,1220.9
605,llava-v1.5-7B-F16,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9999999995958335,1.0,1.0,2.982327744841555,0.14285714285714288,0.3,0.06451612903225806, Two horses standing in a field.,32.04295313699913,2.454887353000231,2.7532349659995816,38.8312580089987,1.0874924049967376,4.2249691680008254,8,12853.02,595.49,1220.9
609,llava-v1.5-7B-F16,0.9999999998000004,0.8819171035069142,0.5793377740249008,7.259795289559492e-05,0.5576390532700781,0.7290836653386453,1.931901380692734,0.08275862068965519,0.15384615384615385,0.05479452054794521, A woman and a young girl are riding a donkey.,32.04295313699913,2.5228672170005666,2.753466746000413,39.46642448700004,1.235455156000171,9.544375348999893,14,12853.02,595.49,1220.9
610,llava-v1.5-7B-F16,0.999999999818182,0.8944271908332274,0.7631428282226833,0.48549177161135937,0.3601715930314155,0.6363636363636364,0.6547603315681071,0.12121212121212122,0.1875,0.05263157894736842, A brown horse with a yellow number 4 on its back.,32.04295313699913,2.45533760500075,2.7499516480002058,38.116565867001555,1.0692312800001673,7.445838775000084,14,12853.02,595.49,1220.9
612,llava-v1.5-7B-F16,0.818181818033058,0.5720775534407411,0.33130076240849077,4.6173663085283404e-05,0.3352067803665442,0.671559633027523,1.1354573748517514,0.05769230769230769,0.19354838709677416,0.0, A jockey wearing a green and yellow jacket rides a horse.,32.04295313699913,2.479585949997272,2.761541682997631,38.1998713009998,1.1269916919991374,8.928720846000942,17,12853.02,595.49,1220.9
617,llava-v1.5-7B-F16,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9036020032446392,0.48868490782586277,1.0,2.202345486950468,0.07894736842105263,0.1904761904761905,0.0, A jockey riding a brown horse.,32.04295313699913,2.456033597998612,2.810389534000933,38.09385960399959,1.080123948999244,5.445163337999475,10,12853.02,595.49,1220.9
618,llava-v1.5-7B-F16,0.9090909089256201,0.8528028652635105,0.7856009757221424,0.7016879389890388,0.5072418884157028,0.866785079928952,1.1447343479390382,0.0970873786407767,0.2608695652173913,0.07407407407407407, A man with a beard and glasses is petting a horse.,32.04295313699913,2.5011906610016013,2.7710133060027147,38.48544902999856,1.0840630989987403,8.340802921000432,16,12853.02,595.49,1220.9
620,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.9499142513674551,0.8694417436747791,0.9306590257879656,0.9384615384615386,2.398324332854321,0.07407407407407407,0.2608695652173913,0.0, A man standing next to a horse and carriage.,32.04295313699913,2.461065334999148,2.76258966900059,38.08686298199973,1.0759219879982993,5.8863939980001305,11,12853.02,595.49,1220.9
621,llava-v1.5-7B-F16,0.9999999997500004,0.9258200995328305,0.893903534855356,0.8694417436433826,0.5002614954558537,0.9446902654867256,2.155618965861578,0.0909090909090909,0.1875,0.044444444444444446, A woman riding a horse in a field.,32.04295313699913,2.4437755910003034,2.7579834509997454,38.198617608999484,1.0755677439992724,5.808551834001264,11,12853.02,595.49,1220.9
622,llava-v1.5-7B-F16,0.7272727271404961,0.5393598898700768,0.4013422918623043,0.2998221388749698,0.4300897524334092,0.745417515274949,0.7319006558392738,0.12195121951219512,0.3157894736842105,0.05263157894736842, A brown horse with a blue bridle standing in a field.,32.04295313699913,2.4736427860007097,2.7539209429996845,38.32977830500022,1.090721152999322,7.545062892000715,14,12853.02,595.49,1220.9
624,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9999999997163694,0.4845251591539069,0.875,2.4073118772041053,0.13513513513513511,0.35294117647058826,0.05555555555555556, A jockey riding a horse on a track.,32.04295313699913,2.504775335000886,2.7337143539989484,37.96548299799906,1.0962885449989699,6.240447673997551,12,12853.02,595.49,1220.9
626,llava-v1.5-7B-F16,0.6923076922011837,0.5370861554452248,0.42848816224276187,0.35416987655606935,0.24417618505933572,0.6039603960396039,0.46312937370313473,0.032,0.06666666666666667,0.0, A brown horse with a black mane and a black blanket on it.,32.04295313699913,2.4999899030008237,2.768400347998977,37.99205696199715,1.116200497999671,8.931856273000449,17,12853.02,595.49,1220.9
627,llava-v1.5-7B-F16,0.9999999997500004,0.9258200995328305,0.893903534855356,0.8694417436433826,0.529059933593805,1.0,2.1618631488837825,0.11904761904761907,0.2222222222222222,0.06451612903225806, A man riding a horse on a track.,32.04295313699913,2.412337521000154,2.7709695609992195,38.7930112060003,1.096799569999348,6.300477241999033,11,12853.02,595.49,1220.9
629,llava-v1.5-7B-F16,0.9999999997142859,0.9128709289035893,0.8735804644631319,0.7598356853987666,0.36178415100641653,0.842929525564256,1.1714911129518453,0.06818181818181818,0.16666666666666669,0.0, A brown horse running in a field.,32.04295313699913,2.4868565229990054,2.7887245809979504,38.06648165799925,1.096155406001344,4.890512165999098,9,12853.02,595.49,1220.9
630,llava-v1.5-7B-F16,0.4285714284489797,0.37796447289673796,3.0571070863728495e-06,9.19322714919025e-09,0.29015809778138274,0.42857142857142855,1.2933184127372777,0.06,0.15384615384615383,0.0, Two horses standing next to each other.,32.04295313699913,2.4914808129979065,2.767876564998005,38.07605037999747,1.101629075998062,4.645551714998874,9,12853.02,595.49,1220.9
631,llava-v1.5-7B-F16,0.999999999818182,0.948683297873714,0.7937005258320408,0.5946035573838289,0.3105532679665033,0.5454545454545454,0.42972735536203166,0.07518796992481203,0.1875,0.028169014084507046, A young boy is looking at a horse through a fence.,32.04295313699913,2.4496103919991583,2.788216345001274,38.18551378200209,1.0649411240010522,7.3636092679989815,14,12853.02,595.49,1220.9
632,llava-v1.5-7B-F16,0.9999999998000004,0.9428090413882642,0.8735804645510677,0.7856293016283906,0.4926203306875107,0.8840579710144927,1.748361701940782,0.12612612612612611,0.21428571428571425,0.07142857142857142, A man in a top hat riding a white horse.,32.04295313699913,2.4467039549999754,2.791854858998704,38.12458568800139,1.0837641369998892,6.9277032329991926,13,12853.02,595.49,1220.9
633,llava-v1.5-7B-F16,0.7999999998400004,0.6666666665296299,0.4807498566671996,6.311969076838888e-05,0.2248476499465591,0.5236051502145923,0.30730883570194467,0.03389830508474576,0.06451612903225806,0.0, A brown horse with a white stripe on its face.,32.04295313699913,2.4702121629998146,2.7845744930018554,38.26213287599967,1.118228994000674,6.8587642220009,13,12853.02,595.49,1220.9
634,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9410360286270985,0.8408964150152106,0.5002614954558537,1.0,1.6078221210100825,0.11363636363636363,0.2222222222222222,0.05128205128205127, A man riding a horse on a stage.,32.04295313699913,2.737106276000304,3.0330187459994704,43.372287406000396,1.2392702360002659,7.469432556999891,11,12853.02,595.49,1220.9
635,llava-v1.5-7B-F16,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9999999995958335,0.48079902455437884,1.0,1.8592818319818059,0.05714285714285715,0.15384615384615385,0.0, A man riding a white horse.,32.04295313699913,2.4422022399994603,2.754733118999866,38.26999645100295,1.0775240680013667,4.653868148001493,9,12853.02,595.49,1220.9
639,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9999999997163694,0.5177780700741892,1.0,1.2842614818625986,0.08333333333333333,0.17647058823529413,0.03125, A woman riding a horse over a jump.,32.04295313699913,2.498096502000408,2.8010979420014337,38.24153433900028,1.0758260610000434,5.944256933000361,11,12853.02,595.49,1220.9
640,llava-v1.5-7B-F16,0.9999999997142859,0.9999999997023811,0.9999999996873018,0.9999999996672622,0.48377727061933,0.8557114228456915,1.182975413421012,0.10416666666666666,0.17391304347826084,0.04166666666666667, A black horse with a red bridle.,32.04295313699913,2.6571158320002723,2.8267679709997537,39.725872499000616,1.1126322119998804,5.561647429000004,10,12853.02,595.49,1220.9
643,llava-v1.5-7B-F16,0.6666666665555557,0.5504818824693483,0.31176595382739186,4.283619506777607e-05,0.25925310904020427,0.43821839080459773,0.26670349768613566,0.08064516129032259,0.2285714285714286,0.029850746268656716, A man is taking a picture of a horse in a corral.,32.04295313699913,2.5138269170020067,2.7847612890000164,38.62922825500209,1.0774318000003404,7.866425268999592,15,12853.02,595.49,1220.9
645,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.8939035348843251,0.6985342054851089,0.34621271749008287,0.6921985815602837,0.690743953293556,0.11363636363636363,0.17391304347826084,0.0, A brown horse with a blue and red bridle.,32.04295313699913,2.4768745969995507,2.781452814997465,38.08894848800264,1.0804147700000613,6.385620273002132,12,12853.02,595.49,1220.9
646,llava-v1.5-7B-F16,0.9999999997142859,0.9999999997023811,0.9999999996873018,0.9999999996672622,0.464562982989642,0.9104477611940297,1.3322029273922666,0.10204081632653061,0.14285714285714288,0.04347826086956522, A brown horse with a blue bridle.,32.04295313699913,2.493434003001312,2.770303678997152,38.082531130999996,1.128116478001175,5.1763063200014585,10,12853.02,595.49,1220.9
650,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9457416087349345,0.5277006683854432,1.0,2.1802781003199283,0.1095890410958904,0.16666666666666669,0.05405405405405406, A woman is sitting on a white car.,32.04295313699913,2.4639463009989413,2.7953961890016217,38.1500651919996,1.0891338380024536,5.3165183720011555,10,12853.02,595.49,1220.9
651,llava-v1.5-7B-F16,0.9999999997777782,0.9999999997708338,0.9499142513674551,0.6147881527990925,0.34321126163890203,0.7611408199643495,0.679755233007985,0.07272727272727274,0.21428571428571425,0.03076923076923077, A man is riding a motorcycle on the road.,32.04295313699913,2.4855184240004746,2.7524850240006344,38.21755194800062,1.0780169819990988,6.810641430998658,13,12853.02,595.49,1220.9
652,llava-v1.5-7B-F16,0.9999999998000004,0.9999999997944449,0.9999999997879634,0.9999999997802583,0.5515173089970186,0.9564459930313588,2.4369388309552913,0.11538461538461538,0.21428571428571425,0.04878048780487806, A red sports car is on top of a truck.,32.04295313699913,2.4722054209996713,2.829548674999387,38.113280521998604,1.0672729380003148,6.965892008000083,13,12853.02,595.49,1220.9
653,llava-v1.5-7B-F16,0.8888888886913584,0.8819171034860912,0.8220706912483029,0.7259795289357831,0.32532421777986137,0.7393939393939394,0.33627055841801806,0.05714285714285714,0.15789473684210528,0.029411764705882356, A man on a motorcycle is performing a trick.,32.04295313699913,2.4521928590002062,2.7677318770001875,38.366110431998095,1.0995274320011958,6.438289061003161,12,12853.02,595.49,1220.9
654,llava-v1.5-7B-F16,0.9999999998000004,0.9999999997944449,0.9564655911833888,0.8408964150689345,0.5228760562093375,0.9564459930313588,0.9986983745178563,0.06451612903225806,0.13333333333333333,0.059701492537313446, A group of people are standing outside of a building.,32.04295313699913,2.4843346330017084,2.7754247929988196,38.01473552099924,1.0703277989996423,6.329102108997176,12,12853.02,595.49,1220.9
656,llava-v1.5-7B-F16,0.8999999998200003,0.8366600263620957,0.7047298730570606,0.5623413250667793,0.40982258071001365,0.6075697211155379,0.4995277328526973,0.06611570247933884,0.17647058823529413,0.0, A sign that says Borkop Rockers hangs above a sidewalk.,32.04295313699913,2.472491982000065,2.7950308580002456,38.171763058999204,1.0838266950013349,9.165239138999823,17,12853.02,595.49,1220.9
657,llava-v1.5-7B-F16,0.8888888886913584,0.8164965807406125,0.6586337558519678,0.4671379776125745,0.3557338667261795,0.7134502923976607,1.289732924090379,0.09090909090909091,0.2,0.0, A yellow motorcycle with a helmet on the back.,32.04295313699913,2.476587635999749,2.7840389929988305,38.21871274699879,1.0763780000015686,6.7857172660005745,13,12853.02,595.49,1220.9
658,llava-v1.5-7B-F16,0.7777777776049386,0.5400617247435577,0.3466806370930039,5.133450479131077e-05,0.23155214265351198,0.43262411347517726,0.06962134746475554,0.04838709677419355,0.1875,0.0, A man on a motorcycle with a helmet on.,32.04295313699913,2.480564728997706,2.7733948029999738,38.137474191000365,1.134253643998818,6.783258594998188,13,12853.02,595.49,1220.9
660,llava-v1.5-7B-F16,0.8999999998200003,0.774596669082261,0.6694329499402253,0.5988059641008373,0.4555906256266365,0.9070631970260222,1.529370893527101,0.0689655172413793,0.13333333333333333,0.0, An orange and black scooter is parked on the sidewalk.,32.04295313699913,2.4745339999972202,2.792653248998249,38.31952227700094,1.0875194800028112,8.496852734999266,16,12853.02,595.49,1220.9
662,llava-v1.5-7B-F16,0.9285714284387758,0.8017837256205301,0.6446159945988226,0.5198857939263783,0.3600938877668079,0.7625000000000001,0.8389461983654117,0.07272727272727272,0.23076923076923075,0.0, A yellow motorcycle with a black seat and a black helmet on the ground.,32.04295313699913,2.4756618199971854,2.7528521200001705,38.329398567999306,1.0788714619993698,9.568472775998089,18,12853.02,595.49,1220.9
663,llava-v1.5-7B-F16,0.9999999996666668,0.9999999996500001,0.999999999627778,0.9036020032446392,0.3707170930065749,0.8090185676392573,1.2232628625925468,0.06741573033707865,0.16666666666666669,0.0, A woman riding a red scooter.,32.04295313699913,2.668084082999485,3.0598877140000695,42.960061874999155,1.3332068039999285,6.709913496999434,11,12853.02,595.49,1220.9
664,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9410360286270985,0.9036020033535557,0.8999999999999999,0.9446902654867256,2.5273833062755022,0.13157894736842107,0.2857142857142857,0.047619047619047616, A man riding a motorcycle on the street.,32.04295313699913,2.4846558749995893,2.8049487930002215,39.68533081999976,1.1213227159996677,6.797109409999393,12,12853.02,595.49,1220.9
665,llava-v1.5-7B-F16,0.9090909089256201,0.797724035068799,0.7514003018376502,0.7175852913353725,0.33213289219270187,0.6724409448818898,0.5577098016858719,0.08163265306122451,0.2608695652173913,0.0, A blue motorcycle is parked in front of a stone staircase.,32.04295313699913,2.4743097470000066,2.7584152560011717,37.950876971999605,1.071284067000306,8.992532873000528,17,12853.02,595.49,1220.9
666,llava-v1.5-7B-F16,0.575241612840003,0.3997637627472791,0.21157972108624115,2.7848393963847996e-05,0.18683633584562823,0.4457978075517661,0.025939232619342938,0.055172413793103454,0.19999999999999998,0.0, A man and woman on a motorcycle with a man in a yellow shirt on a scooter.,32.04295313699913,2.457076259997848,2.746473966999474,38.174478134998935,1.0717863689969818,12.187416709999525,23,12853.02,595.49,1220.9
669,llava-v1.5-7B-F16,0.9090909089256201,0.9534625890679018,0.968729305965873,0.9443953540034272,0.5494754184812142,0.8102466793168881,0.8034182659763323,0.12403100775193798,0.25806451612903225,0.07142857142857142, A group of people riding dirt bikes on a dirt track.,32.04295313699913,2.4731914439998945,2.7800676609986112,38.204277531000116,1.0791979389996413,9.105661997000425,17,12853.02,595.49,1220.9
672,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9999999997163694,0.5180999810293405,0.9446902654867256,1.8581430401058658,0.0689655172413793,0.14285714285714288,0.0, A blue scooter is parked on the sidewalk.,32.04295313699913,2.4833834870005376,2.7604566540012456,38.33120858700022,1.0731282320011815,7.481858787999954,14,12853.02,595.49,1220.9
673,llava-v1.5-7B-F16,0.9999999997500004,0.9999999997410718,0.9999999997301591,0.9999999997163694,0.3816110892838245,0.8499203821656051,1.667367244904008,0.06315789473684211,0.16666666666666669,0.0, A red scooter is parked outside a building.,32.04295313699913,2.454304892999062,2.7613197860009677,38.25370845799989,1.0749543870006164,6.83598811200136,13,12853.02,595.49,1220.9
674,llava-v1.5-7B-F16,0.9999999998000004,0.8819171035069142,0.7299198564932118,0.5773502690627579,0.4611744848279393,0.7849264705882353,1.345916157584295,0.15,0.4444444444444445,0.0, A man is kneeling down next to a red motorcycle.,32.04295313699913,2.467929645001277,2.774166941999283,38.20716534999883,1.0808082179974008,7.284259465999639,14,12853.02,595.49,1220.9
676,llava-v1.5-7B-F16,0.7777777776049386,0.6972166886186177,0.6524779400398905,0.551625153137941,0.5095454278464926,0.8299319727891156,1.4367330491474268,0.049586776859504134,0.048780487804878044,0.0, A purple and white motorcycle with a black seat.,32.04295313699913,2.477822720000404,2.818247635001171,38.355962127003295,1.0738692930026446,6.909439692997694,13,12853.02,595.49,1220.9
677,llava-v1.5-7B-F16,0.8571428568979593,0.6546536705131399,0.5555132241141164,0.4549941402534101,0.25167001386779103,0.6224489795918368,0.3429999302480325,0.039999999999999994,0.13793103448275862,0.0, A man with a green shirt on.,32.04295313699913,2.4853195370014873,2.7778691179992165,38.41634791100296,1.0798060730012367,5.303550194999843,10,12853.02,595.49,1220.9
678,llava-v1.5-7B-F16,0.8749999997812503,0.8660254035602003,0.7937005257699269,0.668740304786747,0.3692397884359829,0.7285031847133757,0.6330604625906561,0.019417475728155335,0.07692307692307691,0.0, A man riding a motorcycle on a trailer.,32.04295313699913,2.433197393998853,2.7973616780000157,38.04824553599974,1.0822418989992002,6.941700417999527,13,12853.02,595.49,1220.9
681,llava-v1.5-7B-F16,0.9999999997142859,0.9999999997023811,0.9999999996873018,0.9999999996672622,1.0,1.0,3.3304181499559036,0.08955223880597014,0.23529411764705882,0.07142857142857142, A man is sitting on a motorcycle.,32.04295313699913,2.4559500020004634,2.7630590579992713,38.128592494998884,1.073406959998465,5.206719077001253,10,12853.02,595.49,1220.9
